source,purpose,query_id,seed_id,executed_at_utc,http_status,response_bytes,response_sha256,request_url,error
openalex,query-retrieval,oa-qd-07,mcp-tdp-2026,2026-08-21T08:30:49+00:00,200,2721,e0317e8bc92b869feccd952c593f653b9e683982d12d7b73aeffad06a37f3a6f,https://api.openalex.org/works?filter=title.search%3AWhen+the+Manual+Lies%3A+A+Realistic+Benchmark+to+Evaluate+MCP+Poisoning+Attacks+for+LLM+Agents&search=%22agentic+AI%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,query-retrieval,oa-qd-08,mcp-tdp-2026,2026-08-21T08:30:50+00:00,200,2739,5b2acd86ea912240df5875acd2e2cb0770076baf446a4dc3f0b9ffb1b932241d,https://api.openalex.org/works?filter=title.search%3AWhen+the+Manual+Lies%3A+A+Realistic+Benchmark+to+Evaluate+MCP+Poisoning+Attacks+for+LLM+Agents&search=%22tool-using+agent%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,query-retrieval,oa-qd-09,mcp-tdp-2026,2026-08-21T08:30:51+00:00,200,24035,47e54620661bef9c2a91e8d7f24615b6e9a829e39c9b5c92995899efec6c6965,https://api.openalex.org/works?filter=title.search%3AWhen+the+Manual+Lies%3A+A+Realistic+Benchmark+to+Evaluate+MCP+Poisoning+Attacks+for+LLM+Agents&search=%22autonomous+agent%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,index-presence,exact-title,delegated-observability-2026,2026-08-21T08:30:53+00:00,200,31156,8a7140aaef03742e67c862c7c4c2b039b9355114e6067e5a813c32b02f57067f,https://api.openalex.org/works?filter=title.search%3AObservability+for+Delegated+Execution+in+Agentic+AI+Systems&per-page=20,
openalex,query-retrieval,oa-qa-01,delegated-observability-2026,2026-08-21T08:30:53+00:00,200,17747,190916dbc124c2a8ee36f60975c3de7b382a0e93d0d03a30af86d911afc84c6a,https://api.openalex.org/works?filter=title.search%3AObservability+for+Delegated+Execution+in+Agentic+AI+Systems&search=%22AI+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-02,delegated-observability-2026,2026-08-21T08:30:56+00:00,200,17747,7a576fa590327ce87d477fc1470728f4c153af3b845fcb64dface039afce1edb,https://api.openalex.org/works?filter=title.search%3AObservability+for+Delegated+Execution+in+Agentic+AI+Systems&search=%22LM+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-03,delegated-observability-2026,2026-08-21T08:30:57+00:00,200,17749,57bb07de8e2d562669c47d048c13d384a3956ea8a02c640d4c15d231d5922389,https://api.openalex.org/works?filter=title.search%3AObservability+for+Delegated+Execution+in+Agentic+AI+Systems&search=%22LLM+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-04,delegated-observability-2026,2026-08-21T08:30:59+00:00,200,17767,1a52c1224a269cada794063a36f27e18f34a59be3bf3735d1415a1fd1bab574c,https://api.openalex.org/works?filter=title.search%3AObservability+for+Delegated+Execution+in+Agentic+AI+Systems&search=%22LLM-based+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-05,delegated-observability-2026,2026-08-21T08:31:00+00:00,200,2044,935f504c82437a44ba8a55a819496a9c95c9c84ee55220148e3d5b14157b4b05,https://api.openalex.org/works?filter=title.search%3AObservability+for+Delegated+Execution+in+Agentic+AI+Systems&search=%22large+language+model+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-06,delegated-observability-2026,2026-08-21T08:31:00+00:00,200,2027,45122d259ed182fe5e393bdeab90d9710a8d69ab5e08c52a4962754ef3e94dea,https://api.openalex.org/works?filter=title.search%3AObservability+for+Delegated+Execution+in+Agentic+AI+Systems&search=%22language+model+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-07,delegated-observability-2026,2026-08-21T08:31:01+00:00,200,17752,b46cfed3dee9a759533933b1a57b97f673a2527097e88d661a51eef0c3b815be,https://api.openalex.org/works?filter=title.search%3AObservability+for+Delegated+Execution+in+Agentic+AI+Systems&search=%22agentic+AI%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-08,delegated-observability-2026,2026-08-21T08:31:02+00:00,200,2015,7b8a262c5d6d3a8c1d5bf432f1f523139c7bcf8429227163f978a09671e9b1d3,https://api.openalex.org/works?filter=title.search%3AObservability+for+Delegated+Execution+in+Agentic+AI+Systems&search=%22tool-using+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-09,delegated-observability-2026,2026-08-21T08:31:03+00:00,200,17769,71e766930a289c214018da550497fb9298e2fc5ce8d32491f1577042bcd28b1c,https://api.openalex.org/works?filter=title.search%3AObservability+for+Delegated+Execution+in+Agentic+AI+Systems&search=%22autonomous+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qd-01,delegated-observability-2026,2026-08-21T08:31:04+00:00,200,18372,103b8f317e3eae06d920df37505d66457bc90f3c0a5e1d752175e6bb2fcf6de5,https://api.openalex.org/works?filter=title.search%3AObservability+for+Delegated+Execution+in+Agentic+AI+Systems&search=%22AI+agent%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,query-retrieval,oa-qd-02,delegated-observability-2026,2026-08-21T08:31:05+00:00,200,18370,9a12a5d0f67589012148b20cacc1b6ddec88101948dbc07b86b7e620d82a488c,https://api.openalex.org/works?filter=title.search%3AObservability+for+Delegated+Execution+in+Agentic+AI+Systems&search=%22LM+agent%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,query-retrieval,oa-qd-03,delegated-observability-2026,2026-08-21T08:31:06+00:00,200,18374,278a41953ad47acb8175a194fba69a052b519922b887d44b7589286b4a56e2f8,https://api.openalex.org/works?filter=title.search%3AObservability+for+Delegated+Execution+in+Agentic+AI+Systems&search=%22LLM+agent%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,query-retrieval,oa-qd-04,delegated-observability-2026,2026-08-21T08:31:07+00:00,200,18391,3e0e52cc3700e17920d83d79777251f40b24dffdcef017a3e15079df71f845a3,https://api.openalex.org/works?filter=title.search%3AObservability+for+Delegated+Execution+in+Agentic+AI+Systems&search=%22LLM-based+agent%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,query-retrieval,oa-qd-05,delegated-observability-2026,2026-08-21T08:31:08+00:00,200,2669,641d0ef6e0f1d2ccc79abdee3cef71255f67f1d1a03f99891d9363f091444085,https://api.openalex.org/works?filter=title.search%3AObservability+for+Delegated+Execution+in+Agentic+AI+Systems&search=%22large+language+model+agent%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,query-retrieval,oa-qd-06,delegated-observability-2026,2026-08-21T08:31:09+00:00,200,2651,b835f116fdb4203872bebb7796f3625a4ab000ce1977d4c4c1489efe28719111,https://api.openalex.org/works?filter=title.search%3AObservability+for+Delegated+Execution+in+Agentic+AI+Systems&search=%22language+model+agent%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,query-retrieval,oa-qd-07,delegated-observability-2026,2026-08-21T08:31:10+00:00,200,18378,978e54710efe1bf6c032051e4364c0591073f4c5d5c6ba8fc1fd9b125bb5ab62,https://api.openalex.org/works?filter=title.search%3AObservability+for+Delegated+Execution+in+Agentic+AI+Systems&search=%22agentic+AI%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,query-retrieval,oa-qd-08,delegated-observability-2026,2026-08-21T08:31:11+00:00,200,2639,9690e9e7012ade48bc88705d4dfd0b151ee5728ccdd8ace3e08f83c5d87ec5a4,https://api.openalex.org/works?filter=title.search%3AObservability+for+Delegated+Execution+in+Agentic+AI+Systems&search=%22tool-using+agent%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,query-retrieval,oa-qd-09,delegated-observability-2026,2026-08-21T08:31:12+00:00,200,18394,5215f795a9be7eb8736265231be28e92646430fa8c34d9364a545de80c0f0a9a,https://api.openalex.org/works?filter=title.search%3AObservability+for+Delegated+Execution+in+Agentic+AI+Systems&search=%22autonomous+agent%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,index-presence,exact-title,evidence-provenance-survey-2026,2026-08-21T08:31:13+00:00,200,33637,4177f125e01d86e99531fe3c5108ef413d6c27aa0ad18dbaaadb6adff06cdf65,https://api.openalex.org/works?filter=title.search%3AFrom+Agent+Traces+to+Trust%3A+A+Survey+of+Evidence+Tracing+and+Execution+Provenance+in+LLM+Agents&per-page=20,
openalex,query-retrieval,oa-qa-01,evidence-provenance-survey-2026,2026-08-21T08:31:13+00:00,200,2103,1cf149b4af8df135ad436ea032c96b025240a027cdf7717ae70e3f4d73f903d5,https://api.openalex.org/works?filter=title.search%3AFrom+Agent+Traces+to+Trust%3A+A+Survey+of+Evidence+Tracing+and+Execution+Provenance+in+LLM+Agents&search=%22AI+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-02,evidence-provenance-survey-2026,2026-08-21T08:31:15+00:00,200,2102,2ed9b354b8390a0f3093b4da102fe36ef71a4724eb064ec815879ae537943c18,https://api.openalex.org/works?filter=title.search%3AFrom+Agent+Traces+to+Trust%3A+A+Survey+of+Evidence+Tracing+and+Execution+Provenance+in+LLM+Agents&search=%22LM+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-03,evidence-provenance-survey-2026,2026-08-21T08:31:16+00:00,200,2105,e744001e65c93e772a3eaf298de4acd8807cbe2fe511b091ffc25d70e3f809e3,https://api.openalex.org/works?filter=title.search%3AFrom+Agent+Traces+to+Trust%3A+A+Survey+of+Evidence+Tracing+and+Execution+Provenance+in+LLM+Agents&search=%22LLM+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-04,evidence-provenance-survey-2026,2026-08-21T08:31:16+00:00,200,2123,c4f838010578f97384f4b5ab361d1419db08400b7c83bf5042d3e7c651e28fc1,https://api.openalex.org/works?filter=title.search%3AFrom+Agent+Traces+to+Trust%3A+A+Survey+of+Evidence+Tracing+and+Execution+Provenance+in+LLM+Agents&search=%22LLM-based+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-05,evidence-provenance-survey-2026,2026-08-21T08:31:17+00:00,200,2157,1da154ee57a704abb652712cfb4a65e5733f7d14dfbbdfb9f6c8bd09c07470f8,https://api.openalex.org/works?filter=title.search%3AFrom+Agent+Traces+to+Trust%3A+A+Survey+of+Evidence+Tracing+and+Execution+Provenance+in+LLM+Agents&search=%22large+language+model+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-06,evidence-provenance-survey-2026,2026-08-21T08:31:18+00:00,200,2139,c022540f16b98f5b3ec5163d23bd2d3a181145c94519bbba289887f5c25930ce,https://api.openalex.org/works?filter=title.search%3AFrom+Agent+Traces+to+Trust%3A+A+Survey+of+Evidence+Tracing+and+Execution+Provenance+in+LLM+Agents&search=%22language+model+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-07,evidence-provenance-survey-2026,2026-08-21T08:31:19+00:00,200,2108,5a880a58a38bb6c8feefa8d39281220cbc459210ab28cb88a0a10ca729385561,https://api.openalex.org/works?filter=title.search%3AFrom+Agent+Traces+to+Trust%3A+A+Survey+of+Evidence+Tracing+and+Execution+Provenance+in+LLM+Agents&search=%22agentic+AI%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-08,evidence-provenance-survey-2026,2026-08-21T08:31:20+00:00,200,2126,1ff08baa4007c3f9687df658fb8dfae11a2f1e5527ed897b582fd1e19eb9b867,https://api.openalex.org/works?filter=title.search%3AFrom+Agent+Traces+to+Trust%3A+A+Survey+of+Evidence+Tracing+and+Execution+Provenance+in+LLM+Agents&search=%22tool-using+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-09,evidence-provenance-survey-2026,2026-08-21T08:31:21+00:00,200,2126,60b07c8f2d7f973f98461632985b2bc2c4f3644b1edd9d012e6d6cbb58905ff4,https://api.openalex.org/works?filter=title.search%3AFrom+Agent+Traces+to+Trust%3A+A+Survey+of+Evidence+Tracing+and+Execution+Provenance+in+LLM+Agents&search=%22autonomous+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qd-01,evidence-provenance-survey-2026,2026-08-21T08:31:22+00:00,200,2729,0e7983bd3337d2fa4c8a6ad435f03f25c9ca2e0e4d0ab71dc77a978fd22fc643,https://api.openalex.org/works?filter=title.search%3AFrom+Agent+Traces+to+Trust%3A+A+Survey+of+Evidence+Tracing+and+Execution+Provenance+in+LLM+Agents&search=%22AI+agent%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,query-retrieval,oa-qd-02,evidence-provenance-survey-2026,2026-08-21T08:31:24+00:00,200,2728,73267287588f5c367bf961e5f065f7aa325c1bad60d212677c8875b5e12d2f91,https://api.openalex.org/works?filter=title.search%3AFrom+Agent+Traces+to+Trust%3A+A+Survey+of+Evidence+Tracing+and+Execution+Provenance+in+LLM+Agents&search=%22LM+agent%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,query-retrieval,oa-qd-03,evidence-provenance-survey-2026,2026-08-21T08:31:25+00:00,200,19243,d191bd6b166302c831a9c2ea6fc61f486255abd90cbdd2bf9fbc4015019e1440,https://api.openalex.org/works?filter=title.search%3AFrom+Agent+Traces+to+Trust%3A+A+Survey+of+Evidence+Tracing+and+Execution+Provenance+in+LLM+Agents&search=%22LLM+agent%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,query-retrieval,oa-qd-04,evidence-provenance-survey-2026,2026-08-21T08:31:26+00:00,200,19261,940fcf487e1567479af9b98def6837091ce1b8da10f9b183a3d779f26fccc8a8,https://api.openalex.org/works?filter=title.search%3AFrom+Agent+Traces+to+Trust%3A+A+Survey+of+Evidence+Tracing+and+Execution+Provenance+in+LLM+Agents&search=%22LLM-based+agent%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,query-retrieval,oa-qd-05,evidence-provenance-survey-2026,2026-08-21T08:31:27+00:00,200,2781,c42741dc2d0dabe75fb49ef7c8c95b383caeb73c3f4436e6801926a4452468d2,https://api.openalex.org/works?filter=title.search%3AFrom+Agent+Traces+to+Trust%3A+A+Survey+of+Evidence+Tracing+and+Execution+Provenance+in+LLM+Agents&search=%22large+language+model+agent%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,query-retrieval,oa-qd-06,evidence-provenance-survey-2026,2026-08-21T08:31:28+00:00,200,2763,059c9e7613f1ff92931f6da3d11578e6bf3d02b29724a88a7e050b56ce0f0f84,https://api.openalex.org/works?filter=title.search%3AFrom+Agent+Traces+to+Trust%3A+A+Survey+of+Evidence+Tracing+and+Execution+Provenance+in+LLM+Agents&search=%22language+model+agent%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,query-retrieval,oa-qd-07,evidence-provenance-survey-2026,2026-08-21T08:31:29+00:00,200,2733,50463c2cae01d89a9e4b97ad58e940bd3b3d479c08b768b2ae7fd25b27c612c3,https://api.openalex.org/works?filter=title.search%3AFrom+Agent+Traces+to+Trust%3A+A+Survey+of+Evidence+Tracing+and+Execution+Provenance+in+LLM+Agents&search=%22agentic+AI%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,query-retrieval,oa-qd-08,evidence-provenance-survey-2026,2026-08-21T08:31:30+00:00,200,2752,fcbd4d50e48e9163a4af1b859eb7c4117e1f93c2c829b0acf30eee0df04d5060,https://api.openalex.org/works?filter=title.search%3AFrom+Agent+Traces+to+Trust%3A+A+Survey+of+Evidence+Tracing+and+Execution+Provenance+in+LLM+Agents&search=%22tool-using+agent%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,query-retrieval,oa-qd-09,evidence-provenance-survey-2026,2026-08-21T08:31:31+00:00,200,2751,02dcc6ea2ca82f2a6ef8aa6a5916234e17d7534de4296e04957e00105b572811,https://api.openalex.org/works?filter=title.search%3AFrom+Agent+Traces+to+Trust%3A+A+Survey+of+Evidence+Tracing+and+Execution+Provenance+in+LLM+Agents&search=%22autonomous+agent%22+AND+%28security+OR+defense+OR+authentication+OR+authorization+OR+identity+OR+credential+OR+%22access+control%22+OR+privilege+OR+delegation+OR+provenance+OR+observability+OR+monitoring+OR+audit+OR+forensic+OR+containment+OR+recovery+OR+rollback+OR+sandbox%29&per-page=1,
openalex,index-presence,exact-title,agentic-investigations-2026,2026-08-21T08:31:32+00:00,200,31276,a3b35523183335d24665e3bcd794a4d4cf5b221a54b9ccf888459279d359a894,https://api.openalex.org/works?filter=title.search%3AFoundations+for+Agentic+AI+Investigations+from+the+Forensic+Analysis+of+OpenClaw&per-page=20,
openalex,query-retrieval,oa-qa-01,agentic-investigations-2026,2026-08-21T08:31:32+00:00,200,18361,1c7368afa95930ab162a741d6c5090eef5ddac03f48f4766c665edf55160ef79,https://api.openalex.org/works?filter=title.search%3AFoundations+for+Agentic+AI+Investigations+from+the+Forensic+Analysis+of+OpenClaw&search=%22AI+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-02,agentic-investigations-2026,2026-08-21T08:31:33+00:00,200,2053,af73cc2c0816731e4bd03fe6337485218ecc81a1dcf8f1c7c6f00d7dd51e556a,https://api.openalex.org/works?filter=title.search%3AFoundations+for+Agentic+AI+Investigations+from+the+Forensic+Analysis+of+OpenClaw&search=%22LM+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-03,agentic-investigations-2026,2026-08-21T08:31:34+00:00,200,2056,8abd9dd6873c6b62747dd5d587f56399ad304e70105c32afbff92ef651b1c873,https://api.openalex.org/works?filter=title.search%3AFoundations+for+Agentic+AI+Investigations+from+the+Forensic+Analysis+of+OpenClaw&search=%22LLM+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-04,agentic-investigations-2026,2026-08-21T08:31:35+00:00,200,2074,f7fbe0f2d4a1a09f646a6c33d3124ce8de93403b374062deb81902cedded390d,https://api.openalex.org/works?filter=title.search%3AFoundations+for+Agentic+AI+Investigations+from+the+Forensic+Analysis+of+OpenClaw&search=%22LLM-based+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-05,agentic-investigations-2026,2026-08-21T08:31:36+00:00,200,2107,5115fe3eedf40d085d737b952db8767bd68b97502809627e9e26b6db219b9279,https://api.openalex.org/works?filter=title.search%3AFoundations+for+Agentic+AI+Investigations+from+the+Forensic+Analysis+of+OpenClaw&search=%22large+language+model+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
openalex,query-retrieval,oa-qa-06,agentic-investigations-2026,2026-08-21T08:31:37+00:00,200,2089,e05f13faf3c9a0f374092a9436def71ef4b9691386d8d73f2753ca2f7abc206b,https://api.openalex.org/works?filter=title.search%3AFoundations+for+Agentic+AI+Investigations+from+the+Forensic+Analysis+of+OpenClaw&search=%22language+model+agent%22+AND+%28security+OR+attack+OR+vulnerability+OR+threat+OR+adversarial+OR+%22prompt+injection%22+OR+poisoning+OR+backdoor+OR+jailbreak+OR+misuse+OR+compromise+OR+privacy%29&per-page=1,
